718.41, 720.0, 717.51, 718.0, 354.07755787
719.98, 719.98, 717.71, 718.44, 36.42594134
719.69, 720.61, 718.96, 719.0, 49.892547379999996
719.96, 720.48, 719.96, 720.48, 1.2562464400000002
719.94, 720.6, 719.56, 720.6, 1.02631275
719.62, 720.37, 719.58, 720.19, 4.570480069999997
720.14, 720.15, 719.58, 719.61, 14.475547139999998
721.21, 721.28, 720.14, 720.15, 18.391624639999996
720.1, 721.61, 719.82, 721.35, 30.96673304
720.24, 720.99, 719.81, 720.55, 9.2588951
720.0, 720.18, 719.04, 719.97, 61.50155113
720.15, 720.16, 720.01, 720.01, 17.20495344
718.8, 720.15, 718.7, 720.15, 62.49731030999999
718.79, 718.83, 718.25, 718.8, 22.648313429999998
718.44, 718.61, 718.32, 718.32, 11.710247209999997
717.27, 718.44, 717.24, 718.44, 17.463525750000002
717.24, 718.03, 717.2, 717.27, 12.783231279999994
717.25, 717.25, 717.23, 717.24, 8.771124069999999
717.98, 717.98, 717.2, 717.24, 62.301555809999996
719.57, 719.83, 717.81, 717.81, 34.28957073
718.95, 719.37, 718.22, 719.11, 34.59780151
718.2, 718.25, 716.48, 718.25, 27.08491649
719.44, 719.44, 717.95, 718.19, 13.22785051
716.69, 719.43, 716.23, 719.43, 33.209943620000004
716.04, 716.04, 715.01, 715.53, 23.30692746
716.74, 716.74, 715.62, 715.76, 1.1378723800000001
715.68, 716.63, 715.68, 716.33, 21.96995925
